# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8190		3787		3058
1		6968		6607		3077
2		6119		8746		3128
3		5627		10514		3116
4		5159		11995		3120
5		4806		13334		3171
6		4437		14503		3164
7		4182		15441		3165
8		3989		16274		3180
9		3852		16989		3169
10		3630		17641		3177
11		3498		18233		3178
12		3391		18745		3211
13		3311		19272		3200
14		3192		19705		3215
15		3091		20135		3211
16		3016		20528		3208
17		2959		20883		3218
18		2859		21230		3241
19		2825		21525		3242
20		2799		21778		3250
21		2734		22052		3246
22		2691		22311		3238
23		2694		22574		3245
24		2649		22817		3234
25		2592		23074		3243
26		2562		23290		3255
27		2529		23477		3255
28		2509		23662		3255
29		2507		23903		3243
30		2461		24092		3227
31		2433		24265		3234
32		2413		24454		3233
33		2396		24648		3243
34		2356		24832		3259
35		2343		24993		3263
36		2321		25163		3259
37		2314		25333		3276
38		2293		25473		3285
39		2287		25634		3278
40		2243		25776		3281
41		2225		25897		3282
42		2199		26031		3282
43		2180		26115		3276
44		2176		26213		3273
45		2166		26308		3272
46		2155		26392		3271
47		2135		26461		3269
48		2118		26537		3265
49		2103		26646		3264
50		2093		26728		3267
51		2088		26778		3266
52		2080		26842		3275
53		2075		26899		3274
54		2079		26967		3272
55		2066		27032		3267
56		2057		27099		3267
57		2044		27147		3263
58		2050		27200		3270
59		2061		27253		3261
60		2046		27296		3261
61		2032		27340		3261
62		2027		27391		3261
63		2034		27456		3267
64		2033		27515		3262
65		2024		27590		3269
66		2017		27649		3269
67		2005		27698		3273
68		1998		27742		3268
69		2005		27791		3262
70		1995		27842		3271
71		1983		27895		3263
72		1980		27949		3268
73		1962		27993		3269
74		1969		28046		3273
75		1963		28082		3268
76		1953		28113		3268
77		1943		28149		3264
78		1933		28178		3263
79		1937		28203		3264
80		1941		28245		3264
81		1937		28287		3266
82		1932		28317		3267
83		1931		28354		3272
84		1932		28398		3275
85		1934		28430		3272
86		1916		28467		3274
87		1918		28510		3279
88		1909		28540		3276
89		1909		28565		3276
90		1906		28587		3279
91		1907		28608		3281
92		1902		28626		3281
93		1901		28638		3277
94		1899		28648		3280
95		1893		28660		3280
96		1896		28675		3282
97		1894		28684		3278
98		1891		28697		3279
99		1890		28708		3279
100		1887		28715		3278
101		1886		28732		3277
102		1888		28741		3278
103		1887		28761		3278
104		1889		28773		3278
105		1890		28782		3279
106		1890		28800		3276
107		1882		28810		3278
108		1882		28812		3278
109		1884		28819		3277
110		1884		28820		3279
111		1880		28823		3278
112		1877		28825		3278
113		1877		28825		3278
114		1877		28825		3278
115		1877		28825		3278
116		1877		28825		3278
117		1875		28827		3278
118		1874		28829		3277
119		1874		28831		3277
120		1873		28832		3277
121		1874		28833		3277
122		1879		28842		3278
123		1875		28846		3276
124		1875		28848		3276
125		1874		28854		3276
126		1872		28855		3277
127		1874		28858		3276
128		1872		28861		3277
129		1872		28862		3277
130		1872		28863		3277
131		1872		28863		3277
132		1874		28865		3276
133		1873		28868		3277
134		1871		28871		3278
135		1871		28876		3277
136		1873		28880		3278
137		1872		28881		3277
138		1872		28884		3277
139		1871		28887		3277
140		1871		28887		3277
141		1869		28888		3276
142		1869		28888		3276
143		1869		28888		3276
144		1869		28888		3276
145		1869		28888		3276
146		1869		28888		3276
147		1869		28888		3276
148		1869		28888		3276
149		1869		28888		3276
150		1869		28888		3276
151		1869		28888		3276
152		1869		28888		3276
153		1869		28888		3276
154		1869		28888		3276
155		1869		28888		3276
156		1869		28888		3276
157		1869		28888		3276
158		1869		28888		3276
159		1869		28888		3276
160		1869		28888		3276
161		1869		28888		3276
162		1869		28888		3276
163		1869		28888		3276
164		1869		28888		3276
165		1869		28888		3276
166		1869		28888		3276
167		1869		28888		3276
168		1869		28888		3276
169		1869		28888		3276
170		1869		28888		3276
171		1869		28888		3276
172		1869		28888		3276
173		1869		28888		3276
174		1869		28888		3276
175		1869		28888		3276
176		1869		28888		3276
177		1869		28888		3276
178		1869		28888		3276
179		1869		28888		3276
180		1869		28888		3276
181		1869		28888		3276
182		1869		28888		3276
183		1869		28888		3276
184		1869		28888		3276
185		1869		28888		3276
186		1869		28888		3276
187		1869		28888		3276
188		1869		28888		3276
189		1869		28888		3276
190		1869		28888		3276
191		1869		28888		3276
192		1869		28888		3276
193		1869		28888		3276
194		1869		28888		3276
195		1869		28888		3276
196		1869		28888		3276
197		1869		28888		3276
198		1869		28888		3276
199		1869		28888		3276
200		1869		28888		3276
201		1869		28888		3276
202		1869		28888		3276
203		1869		28888		3276
204		1869		28888		3276
205		1869		28888		3276
206		1869		28888		3276
207		1869		28888		3276
208		1869		28888		3276
209		1869		28888		3276
210		1869		28888		3276
211		1869		28888		3276
212		1869		28888		3276
213		1869		28888		3276
214		1869		28888		3276
215		1869		28888		3276
216		1869		28888		3276
217		1869		28888		3276
218		1869		28888		3276
219		1869		28888		3276
220		1869		28888		3276
221		1869		28888		3276
222		1869		28888		3276
223		1869		28888		3276
224		1869		28888		3276
225		1869		28888		3276
226		1869		28888		3276
227		1869		28888		3276
228		1869		28888		3276
229		1869		28888		3276
230		1869		28888		3276
231		1869		28888		3276
232		1869		28888		3276
233		1869		28888		3276
234		1869		28888		3276
235		1869		28888		3276
236		1869		28888		3276
237		1869		28888		3276
238		1869		28888		3276
239		1869		28888		3276
240		1869		28888		3276
241		1869		28888		3276
242		1869		28888		3276
243		1869		28888		3276
244		1869		28888		3276
245		1869		28888		3276
246		1869		28888		3276
247		1869		28888		3276
248		1869		28888		3276
249		1869		28888		3276
250		1869		28888		3276
251		1869		28888		3276
252		1869		28888		3276
253		1869		28888		3276
254		1869		28888		3276
255		1869		28888		3276
256		1869		28888		3276
257		1869		28888		3276
258		1869		28888		3276
259		1869		28888		3276
260		1869		28888		3276
261		1869		28888		3276
262		1869		28888		3276
263		1869		28888		3276
264		1869		28888		3276
265		1869		28888		3276
266		1869		28888		3276
267		1869		28888		3276
268		1869		28888		3276
269		1869		28888		3276
270		1869		28888		3276
271		1869		28888		3276
272		1869		28888		3276
273		1869		28888		3276
274		1869		28888		3276
275		1869		28888		3276
276		1869		28888		3276
277		1869		28888		3276
278		1869		28888		3276
279		1869		28888		3276
280		1869		28888		3276
281		1869		28888		3276
282		1869		28888		3276
283		1869		28888		3276
284		1869		28888		3276
285		1869		28888		3276
286		1869		28888		3276
287		1869		28888		3276
288		1869		28888		3276
289		1869		28888		3276
290		1869		28888		3276
291		1869		28888		3276
292		1869		28888		3276
293		1869		28888		3276
294		1869		28888		3276
295		1869		28888		3276
296		1869		28888		3276
297		1869		28888		3276
298		1869		28888		3276
299		1869		28888		3276
300		1869		28888		3276
301		1869		28888		3276
302		1869		28888		3276
303		1869		28888		3276
304		1869		28888		3276
305		1869		28888		3276
306		1869		28888		3276
307		1869		28888		3276
308		1869		28888		3276
309		1869		28888		3276
310		1869		28888		3276
311		1869		28888		3276
312		1869		28888		3276
313		1869		28888		3276
314		1869		28888		3276
315		1869		28888		3276
316		1869		28888		3276
317		1869		28888		3276
318		1869		28888		3276
319		1869		28888		3276
320		1869		28888		3276
321		1869		28888		3276
322		1869		28888		3276
323		1869		28888		3276
324		1869		28888		3276
325		1869		28888		3276
326		1869		28888		3276
327		1869		28888		3276
328		1869		28888		3276
329		1869		28888		3276
330		1869		28888		3276
331		1869		28888		3276
332		1869		28888		3276
333		1869		28888		3276
334		1869		28888		3276
335		1869		28888		3276
336		1869		28888		3276
337		1869		28888		3276
338		1869		28888		3276
339		1869		28888		3276
340		1869		28888		3276
341		1869		28888		3276
342		1869		28888		3276
