# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		4382		2254		1226
1		3465		4162		1424
2		3104		5804		1553
3		2893		7254		1615
4		2707		8614		1651
5		2610		9849		1662
6		2546		11020		1679
7		2465		12162		1699
8		2398		13214		1706
9		2374		14240		1718
10		2353		15252		1715
11		2310		16233		1717
12		2294		17207		1726
13		2277		18169		1727
14		2255		19129		1741
15		2224		20082		1730
16		2214		21026		1724
17		2193		21963		1726
18		2184		22868		1722
19		2175		23774		1726
20		2152		24668		1727
21		2146		25560		1726
22		2126		26433		1717
23		2119		27309		1718
24		2097		28178		1724
25		2101		29038		1724
26		2071		29900		1726
27		2051		30752		1731
28		2051		31589		1725
29		2037		32424		1736
30		2028		33245		1733
31		2020		34064		1737
32		2015		34862		1734
33		2014		35662		1736
34		2007		36458		1736
35		2002		37247		1737
36		1995		38038		1740
37		1991		38820		1741
38		1986		39599		1739
39		1984		40373		1739
40		1982		41142		1738
41		1979		41913		1741
42		1975		42680		1744
43		1975		43444		1748
44		1976		44206		1745
45		1974		44967		1742
46		1969		45728		1741
47		1968		46489		1743
48		1967		47245		1740
49		1962		48001		1743
50		1964		48758		1742
51		1959		49507		1746
52		1956		50251		1745
53		1952		50986		1749
54		1947		51718		1750
55		1944		52443		1750
56		1941		53160		1750
57		1940		53871		1748
58		1939		54587		1748
59		1934		55300		1746
60		1934		56009		1749
61		1935		56714		1751
62		1934		57422		1751
63		1933		58127		1750
64		1932		58828		1750
65		1931		59522		1747
66		1930		60219		1747
67		1929		60915		1747
68		1925		61612		1747
69		1924		62304		1747
70		1924		62995		1748
71		1924		63685		1748
72		1922		64375		1747
73		1922		65065		1747
74		1922		65755		1747
75		1922		66445		1747
76		1921		67136		1749
77		1920		67823		1748
78		1918		68507		1749
79		1918		69190		1749
80		1917		69872		1750
81		1916		70554		1747
82		1913		71235		1749
83		1912		71912		1748
84		1910		72584		1748
85		1910		73255		1749
86		1906		73927		1747
87		1906		74593		1747
