# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		87625		2206		2082
1		61350		3473		2048
2		50797		4148		2032
3		46832		4537		2050
4		44877		4808		2026
5		43906		4981		2026
6		43248		5142		2023
7		42696		5255		2017
8		42512		5348		2016
9		42376		5429		2023
10		42278		5502		2036
11		42247		5576		2016
12		42145		5638		2019
13		42145		5669		2023
14		42077		5709		2019
15		42056		5745		2019
16		42008		5779		2023
17		41991		5811		2025
18		41987		5824		2027
19		41971		5845		2029
20		41932		5867		2023
21		41947		5888		2019
22		41938		5899		2020
23		41945		5915		2022
24		41927		5927		2023
25		41934		5937		2026
26		41928		5949		2026
27		41917		5962		2027
28		41901		5971		2028
29		41904		5978		2030
30		41907		5988		2029
31		41904		6000		2025
32		41910		6009		2022
33		41903		6017		2024
34		41902		6025		2025
35		41889		6042		2027
36		41893		6060		2024
37		41895		6065		2026
38		41896		6078		2024
39		41897		6099		2023
40		41893		6112		2027
41		41891		6121		2025
42		41896		6133		2026
43		41894		6145		2028
44		41898		6157		2031
45		41897		6171		2028
46		41898		6178		2027
47		41899		6188		2031
48		41896		6199		2031
49		41899		6211		2031
50		41895		6223		2029
51		41897		6237		2024
52		41893		6250		2029
53		41891		6264		2031
54		41890		6271		2031
55		41894		6282		2030
56		41893		6291		2030
57		41885		6300		2032
58		41884		6308		2039
59		41877		6318		2036
60		41877		6325		2037
61		41876		6336		2034
62		41870		6341		2034
63		41866		6345		2033
64		41865		6350		2033
65		41867		6355		2034
66		41867		6361		2038
67		41869		6365		2038
68		41868		6372		2038
69		41875		6378		2036
70		41867		6383		2038
71		41866		6386		2038
72		41870		6387		2037
73		41869		6389		2036
74		41871		6391		2035
75		41869		6400		2032
76		41870		6405		2032
77		41806		6407		2030
78		41806		6413		2030
79		41809		6419		2032
80		41806		6424		2031
81		41805		6428		2033
82		41804		6431		2033
83		41802		6434		2034
84		41800		6436		2031
85		41785		6440		2029
86		41790		6443		2029
87		41792		6447		2028
88		41795		6450		2030
89		41793		6454		2027
90		41792		6457		2029
91		41791		6458		2029
92		41791		6460		2029
93		41790		6461		2030
94		41796		6464		2031
95		41796		6464		2031
96		41796		6466		2031
97		41792		6469		2034
98		41792		6469		2034
99		41792		6471		2034
100		41794		6473		2034
101		41794		6475		2034
102		41797		6480		2032
103		41796		6481		2032
104		41796		6484		2031
105		41799		6489		2030
106		41798		6493		2031
107		41798		6496		2029
108		41785		6507		2027
109		41787		6512		2025
110		41788		6521		2028
111		41788		6531		2026
112		41783		6539		2031
113		41779		6543		2030
114		41780		6546		2029
115		41783		6549		2029
116		41783		6553		2029
117		41781		6555		2029
118		41780		6556		2030
119		41780		6556		2030
120		41780		6556		2030
121		41780		6558		2030
122		41781		6561		2031
123		41781		6561		2031
124		41781		6561		2031
125		41781		6561		2031
126		41784		6562		2030
127		41785		6565		2031
128		41784		6566		2031
129		41785		6569		2031
130		41785		6571		2031
131		41784		6572		2033
132		41787		6573		2033
133		41790		6574		2034
134		41787		6576		2035
135		41786		6577		2035
136		41786		6580		2032
137		41786		6580		2032
138		41785		6581		2033
139		41788		6582		2034
140		41785		6584		2033
141		41784		6586		2034
142		41784		6586		2034
143		41776		6588		2034
144		41781		6589		2036
145		41782		6590		2037
146		41777		6591		2036
147		41777		6591		2036
148		41777		6591		2036
149		41777		6591		2036
150		41777		6591		2036
151		41778		6592		2038
152		41778		6592		2038
153		41778		6592		2038
154		41778		6592		2038
155		41785		6594		2036
156		41785		6594		2036
157		41758		6596		2037
158		41758		6596		2037
159		41758		6596		2037
160		41758		6596		2037
161		41759		6597		2037
162		41753		6600		2035
163		41750		6602		2035
164		41749		6603		2035
165		41749		6604		2034
166		41748		6605		2036
167		41748		6605		2036
168		41748		6605		2036
169		41752		6606		2036
170		41752		6606		2036
171		41746		6608		2036
172		41746		6608		2036
173		41746		6608		2036
174		41746		6608		2036
175		41747		6609		2036
176		41747		6609		2036
177		41747		6609		2036
178		41741		6610		2035
179		41747		6611		2036
180		41747		6611		2036
181		41745		6613		2035
182		41740		6615		2034
183		41740		6615		2034
184		41740		6615		2034
185		41739		6616		2036
186		41744		6618		2035
187		41745		6621		2036
188		41744		6622		2037
189		41744		6622		2037
190		41744		6622		2037
191		41744		6622		2037
192		41737		6624		2037
193		41735		6625		2037
194		41735		6625		2037
195		41735		6625		2037
196		41735		6625		2037
197		41736		6627		2037
198		41735		6628		2037
199		41730		6630		2035
200		41727		6632		2036
201		41735		6634		2035
202		41735		6634		2035
203		41729		6636		2034
204		41729		6636		2034
205		41729		6636		2034
206		41735		6638		2035
207		41732		6639		2034
208		41732		6640		2034
209		41732		6640		2034
210		41728		6641		2033
211		41728		6641		2033
212		41728		6641		2033
213		41728		6641		2033
214		41728		6641		2033
215		41728		6641		2033
216		41731		6642		2033
217		41731		6642		2033
218		41731		6642		2033
219		41731		6642		2033
220		41733		6643		2034
221		41733		6643		2034
222		41733		6643		2034
223		41733		6643		2034
224		41733		6643		2034
225		41736		6645		2034
226		41735		6646		2034
227		41735		6646		2034
228		41735		6646		2034
229		41735		6646		2034
230		41735		6646		2034
231		41735		6646		2034
232		41735		6646		2034
233		41735		6646		2034
234		41735		6646		2034
235		41735		6646		2034
236		41736		6647		2034
237		41736		6647		2034
238		41732		6648		2034
239		41731		6649		2034
240		41731		6649		2034
241		41731		6649		2034
242		41732		6650		2034
243		41732		6650		2034
244		41733		6651		2033
245		41733		6651		2033
