# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8190		3787		3058
1		7039		6706		3144
2		6238		8934		3193
3		5705		10871		3191
4		5237		12539		3225
5		4850		13976		3235
6		4529		15183		3214
7		4326		16240		3228
8		4125		17223		3226
9		3906		18100		3261
10		3768		18944		3268
11		3622		19733		3300
12		3455		20401		3277
13		3335		20982		3267
14		3224		21528		3296
15		3130		22046		3308
16		3010		22553		3309
17		2939		23012		3297
18		2858		23471		3301
19		2803		23903		3310
20		2739		24312		3308
21		2676		24637		3310
22		2625		24970		3300
23		2589		25302		3308
24		2541		25662		3306
25		2469		25994		3326
26		2442		26290		3316
27		2426		26570		3327
28		2383		26806		3320
29		2345		27068		3310
30		2302		27283		3306
31		2262		27492		3315
32		2260		27680		3310
33		2235		27875		3311
34		2210		28058		3314
35		2167		28236		3318
36		2152		28414		3309
37		2139		28566		3319
38		2136		28700		3323
39		2108		28847		3322
40		2099		28972		3336
41		2066		29122		3335
42		2053		29235		3326
43		2060		29357		3331
44		2032		29512		3330
45		2022		29603		3331
46		1990		29689		3331
47		1990		29768		3330
48		1992		29848		3324
49		1976		29904		3336
50		1963		29950		3332
51		1952		30008		3334
52		1947		30063		3326
53		1951		30125		3333
54		1953		30188		3331
55		1949		30249		3332
56		1944		30311		3330
57		1937		30377		3334
58		1926		30433		3337
59		1930		30495		3333
60		1911		30549		3329
61		1911		30597		3327
62		1900		30659		3332
63		1889		30701		3332
64		1885		30727		3333
65		1885		30763		3335
66		1885		30796		3336
67		1882		30824		3335
68		1885		30873		3332
69		1890		30911		3335
70		1886		30952		3338
71		1878		30991		3333
72		1876		31030		3337
73		1874		31055		3337
74		1874		31086		3341
75		1878		31120		3334
76		1874		31147		3331
77		1866		31172		3331
78		1859		31199		3333
79		1862		31218		3338
80		1853		31232		3336
81		1849		31246		3335
82		1841		31263		3333
83		1841		31274		3333
84		1842		31278		3335
85		1836		31292		3333
86		1836		31305		3330
87		1835		31312		3330
88		1839		31321		3329
89		1834		31331		3330
90		1834		31343		3332
91		1835		31360		3331
92		1827		31372		3332
93		1827		31380		3331
94		1820		31384		3332
95		1819		31398		3334
96		1815		31411		3331
97		1819		31429		3329
98		1811		31442		3330
99		1808		31454		3332
100		1808		31461		3333
101		1810		31473		3334
102		1812		31482		3334
103		1814		31500		3335
104		1812		31507		3334
105		1810		31523		3330
106		1804		31544		3335
107		1808		31551		3336
108		1808		31557		3335
109		1806		31566		3332
110		1805		31572		3334
111		1802		31576		3336
112		1798		31585		3331
113		1796		31597		3331
114		1800		31604		3333
115		1797		31614		3332
116		1800		31622		3331
117		1794		31625		3331
118		1795		31628		3333
119		1798		31635		3333
120		1799		31639		3333
121		1799		31645		3330
122		1798		31650		3334
123		1796		31654		3332
124		1797		31655		3332
125		1796		31658		3332
126		1796		31661		3332
127		1794		31663		3332
128		1794		31666		3332
129		1798		31672		3331
130		1798		31678		3330
131		1798		31681		3332
132		1798		31685		3331
133		1800		31687		3332
134		1798		31690		3332
135		1797		31693		3331
136		1797		31695		3331
137		1796		31700		3330
138		1798		31702		3330
139		1794		31707		3330
140		1794		31710		3329
141		1793		31714		3329
142		1793		31718		3329
143		1793		31722		3329
144		1794		31725		3329
145		1792		31729		3328
146		1791		31732		3329
147		1791		31733		3329
148		1791		31733		3329
149		1792		31735		3328
150		1791		31738		3329
151		1793		31741		3327
152		1792		31742		3328
153		1793		31743		3327
154		1792		31744		3328
155		1793		31745		3327
156		1793		31745		3327
157		1792		31746		3328
158		1793		31747		3327
159		1793		31747		3327
160		1793		31747		3327
161		1792		31748		3328
162		1792		31750		3328
163		1793		31751		3327
164		1793		31754		3327
165		1792		31757		3328
166		1792		31759		3328
167		1792		31759		3328
168		1793		31760		3327
169		1792		31762		3327
170		1793		31763		3328
171		1793		31763		3328
172		1793		31764		3329
173		1791		31765		3328
174		1791		31765		3328
175		1791		31765		3328
176		1791		31765		3328
177		1791		31765		3328
178		1791		31765		3328
179		1791		31765		3328
180		1791		31765		3328
181		1791		31765		3328
182		1791		31765		3328
183		1791		31765		3328
184		1791		31765		3328
185		1791		31765		3328
186		1791		31765		3328
187		1791		31765		3328
188		1791		31765		3328
189		1791		31765		3328
190		1791		31765		3328
191		1791		31765		3328
192		1790		31766		3328
193		1790		31771		3327
194		1790		31773		3327
195		1789		31774		3326
196		1790		31775		3327
197		1792		31779		3328
198		1794		31784		3329
199		1794		31790		3328
200		1793		31800		3329
201		1794		31803		3329
202		1791		31806		3330
203		1791		31808		3330
204		1792		31810		3330
205		1792		31811		3331
206		1794		31813		3331
207		1788		31814		3331
208		1788		31814		3331
209		1788		31814		3331
210		1788		31814		3331
211		1788		31814		3331
212		1788		31814		3331
213		1788		31814		3331
214		1788		31814		3331
215		1788		31814		3331
216		1788		31814		3331
217		1788		31814		3331
218		1788		31814		3331
219		1788		31814		3331
220		1788		31814		3331
221		1788		31814		3331
222		1788		31814		3331
223		1788		31814		3331
224		1788		31814		3331
225		1788		31814		3331
226		1788		31814		3331
227		1788		31814		3331
228		1788		31814		3331
229		1788		31814		3331
230		1788		31814		3331
231		1788		31814		3331
232		1788		31814		3331
233		1788		31814		3331
234		1788		31814		3331
235		1788		31814		3331
236		1788		31814		3331
237		1788		31814		3331
238		1788		31814		3331
239		1788		31814		3331
240		1788		31814		3331
241		1788		31814		3331
242		1788		31814		3331
243		1788		31814		3331
244		1788		31814		3331
245		1788		31814		3331
246		1788		31814		3331
247		1788		31814		3331
248		1788		31814		3331
249		1788		31814		3331
250		1788		31814		3331
251		1788		31814		3331
252		1788		31814		3331
253		1788		31814		3331
254		1788		31814		3331
255		1788		31814		3331
256		1788		31814		3331
257		1788		31814		3331
258		1788		31814		3331
259		1788		31814		3331
260		1788		31814		3331
261		1788		31814		3331
262		1788		31814		3331
263		1788		31814		3331
264		1788		31814		3331
265		1788		31814		3331
266		1788		31814		3331
267		1788		31814		3331
268		1788		31814		3331
269		1788		31814		3331
270		1788		31814		3331
271		1788		31814		3331
272		1788		31814		3331
273		1788		31814		3331
274		1788		31814		3331
275		1788		31814		3331
276		1788		31814		3331
277		1788		31814		3331
278		1788		31814		3331
279		1788		31814		3331
280		1788		31814		3331
281		1788		31814		3331
282		1788		31814		3331
283		1788		31814		3331
284		1788		31814		3331
285		1788		31814		3331
286		1788		31814		3331
287		1788		31814		3331
288		1788		31814		3331
289		1788		31814		3331
290		1788		31814		3331
291		1788		31814		3331
292		1788		31814		3331
293		1788		31814		3331
294		1788		31814		3331
295		1788		31814		3331
296		1788		31814		3331
297		1788		31814		3331
298		1788		31814		3331
299		1788		31814		3331
300		1788		31814		3331
301		1788		31814		3331
302		1788		31814		3331
303		1788		31814		3331
304		1788		31814		3331
305		1788		31814		3331
306		1788		31814		3331
307		1788		31814		3331
308		1788		31814		3331
309		1788		31814		3331
310		1788		31814		3331
311		1788		31814		3331
312		1788		31814		3331
313		1788		31814		3331
314		1788		31814		3331
315		1788		31814		3331
316		1788		31814		3331
317		1788		31814		3331
318		1788		31814		3331
319		1788		31814		3331
320		1788		31814		3331
321		1788		31814		3331
322		1788		31814		3331
323		1788		31814		3331
324		1788		31814		3331
325		1788		31814		3331
326		1788		31814		3331
327		1788		31814		3331
328		1788		31814		3331
329		1788		31814		3331
330		1788		31814		3331
331		1788		31814		3331
332		1788		31814		3331
333		1788		31814		3331
334		1788		31814		3331
335		1788		31814		3331
336		1788		31814		3331
337		1788		31814		3331
338		1788		31814		3331
339		1788		31814		3331
340		1788		31814		3331
341		1788		31814		3331
342		1788		31814		3331
343		1788		31814		3331
344		1788		31814		3331
345		1788		31814		3331
346		1788		31814		3331
347		1788		31814		3331
348		1788		31814		3331
349		1788		31814		3331
350		1788		31814		3331
351		1788		31814		3331
352		1788		31814		3331
353		1788		31814		3331
354		1788		31814		3331
355		1788		31814		3331
356		1788		31814		3331
357		1788		31814		3331
358		1788		31814		3331
359		1788		31814		3331
360		1788		31814		3331
361		1788		31814		3331
362		1788		31814		3331
363		1788		31814		3331
364		1788		31814		3331
365		1788		31814		3331
366		1788		31814		3331
367		1788		31814		3331
368		1788		31814		3331
369		1788		31814		3331
370		1788		31814		3331
371		1788		31814		3331
372		1788		31814		3331
373		1788		31814		3331
374		1788		31814		3331
375		1788		31814		3331
376		1788		31814		3331
377		1788		31814		3331
378		1788		31814		3331
379		1788		31814		3331
380		1788		31814		3331
381		1788		31814		3331
382		1788		31814		3331
383		1788		31814		3331
384		1788		31814		3331
385		1788		31814		3331
386		1788		31814		3331
387		1788		31814		3331
388		1788		31814		3331
389		1788		31814		3331
390		1788		31814		3331
391		1788		31814		3331
392		1788		31814		3331
393		1788		31814		3331
394		1788		31814		3331
395		1788		31814		3331
396		1788		31814		3331
397		1788		31814		3331
398		1788		31814		3331
399		1788		31814		3331
400		1788		31814		3331
401		1788		31814		3331
402		1788		31814		3331
403		1788		31814		3331
404		1796		31828		3331
405		1797		31834		3329
406		1801		31842		3328
407		1797		31853		3331
408		1796		31868		3328
409		1794		31884		3329
410		1796		31895		3331
411		1797		31903		3332
412		1797		31908		3331
413		1796		31915		3329
414		1793		31920		3330
415		1793		31924		3330
416		1793		31927		3330
417		1793		31930		3330
418		1794		31939		3329
419		1790		31947		3329
420		1784		31951		3330
421		1788		31958		3332
422		1786		31963		3331
423		1783		31969		3330
424		1778		31978		3333
425		1778		31980		3333
426		1785		31983		3332
427		1787		31994		3331
428		1787		31999		3331
429		1795		32030		3328
430		1793		32054		3328
431		1793		32069		3329
432		1794		32081		3327
433		1794		32092		3329
434		1792		32108		3330
435		1789		32123		3330
436		1789		32135		3332
437		1788		32145		3328
438		1788		32155		3328
439		1789		32166		3332
440		1790		32176		3328
441		1791		32192		3331
442		1793		32203		3332
443		1784		32217		3328
444		1782		32225		3327
445		1782		32234		3329
446		1782		32249		3329
447		1781		32260		3329
448		1786		32276		3330
449		1787		32286		3331
450		1791		32300		3328
451		1795		32317		3327
452		1791		32335		3330
453		1789		32354		3331
454		1786		32369		3329
455		1785		32393		3329
456		1781		32404		3331
457		1782		32428		3328
458		1774		32438		3331
459		1774		32441		3330
460		1771		32442		3331
461		1773		32444		3331
462		1772		32445		3331
463		1770		32446		3331
464		1770		32446		3331
465		1771		32447		3331
466		1771		32447		3331
467		1771		32447		3331
468		1768		32450		3331
469		1765		32452		3335
470		1766		32453		3333
471		1764		32456		3334
472		1765		32457		3335
473		1765		32459		3336
474		1763		32460		3335
475		1763		32460		3335
476		1763		32462		3335
477		1765		32464		3336
478		1768		32470		3337
479		1772		32490		3336
480		1773		32496		3336
481		1767		32503		3338
482		1768		32510		3338
483		1767		32516		3339
484		1768		32521		3337
485		1767		32525		3340
486		1770		32529		3336
487		1767		32538		3337
488		1764		32543		3334
489		1765		32544		3336
490		1763		32545		3337
491		1761		32549		3335
492		1761		32549		3335
493		1762		32550		3337
494		1763		32551		3336
495		1764		32552		3337
496		1764		32553		3337
497		1763		32555		3337
498		1764		32558		3337
499		1764		32559		3336
500		1763		32562		3337
501		1761		32563		3335
502		1764		32566		3335
503		1765		32572		3335
504		1764		32575		3335
505		1760		32577		3337
506		1760		32577		3337
507		1760		32577		3337
508		1760		32577		3337
509		1760		32577		3337
510		1760		32577		3337
511		1760		32577		3337
512		1760		32577		3337
513		1760		32577		3337
514		1760		32577		3337
515		1760		32577		3337
516		1760		32577		3337
517		1760		32577		3337
518		1760		32577		3337
519		1760		32577		3337
520		1760		32577		3337
521		1760		32577		3337
522		1760		32577		3337
523		1760		32577		3337
524		1760		32577		3337
525		1760		32577		3337
526		1760		32577		3337
527		1760		32577		3337
528		1760		32577		3337
529		1760		32577		3337
530		1760		32577		3337
531		1760		32577		3337
532		1760		32577		3337
533		1760		32577		3337
534		1760		32577		3337
535		1760		32577		3337
536		1760		32577		3337
537		1760		32577		3337
538		1760		32577		3337
539		1760		32577		3337
540		1760		32577		3337
541		1760		32577		3337
542		1760		32577		3337
543		1760		32577		3337
544		1760		32577		3337
545		1760		32577		3337
546		1760		32577		3337
547		1760		32577		3337
548		1760		32577		3337
549		1760		32577		3337
550		1760		32577		3337
551		1760		32577		3337
552		1760		32577		3337
553		1760		32577		3337
554		1760		32577		3337
555		1760		32577		3337
556		1760		32577		3337
557		1760		32577		3337
558		1760		32577		3337
559		1760		32577		3337
560		1760		32577		3337
561		1760		32577		3337
562		1760		32577		3337
563		1760		32577		3337
564		1760		32577		3337
565		1760		32577		3337
566		1760		32577		3337
567		1760		32577		3337
568		1760		32577		3337
569		1760		32577		3337
570		1760		32577		3337
571		1760		32577		3337
572		1760		32577		3337
573		1760		32577		3337
574		1760		32577		3337
575		1760		32577		3337
576		1760		32577		3337
577		1760		32577		3337
578		1760		32577		3337
579		1760		32577		3337
580		1760		32577		3337
581		1760		32577		3337
582		1760		32577		3337
583		1760		32577		3337
584		1760		32577		3337
585		1760		32577		3337
586		1760		32577		3337
587		1760		32577		3337
588		1760		32577		3337
589		1760		32577		3337
590		1760		32577		3337
591		1760		32577		3337
592		1760		32577		3337
593		1760		32577		3337
594		1760		32577		3337
595		1760		32577		3337
596		1760		32577		3337
597		1760		32577		3337
598		1760		32577		3337
599		1760		32577		3337
600		1760		32577		3337
601		1760		32577		3337
602		1760		32577		3337
603		1760		32577		3337
604		1760		32577		3337
605		1760		32577		3337
606		1760		32577		3337
607		1760		32577		3337
608		1760		32577		3337
609		1760		32577		3337
610		1760		32577		3337
611		1760		32577		3337
