# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		4437		2272		1239
1		3711		4296		1380
2		3476		6129		1407
3		3367		7899		1466
4		3245		9598		1480
5		3111		11226		1524
6		3041		12794		1532
7		2952		14337		1537
8		2917		15810		1571
9		2840		17284		1586
10		2815		18681		1572
11		2759		20079		1560
12		2711		21425		1554
13		2689		22729		1572
14		2651		24008		1574
15		2635		25270		1585
16		2614		26517		1598
17		2582		27753		1597
18		2551		28966		1616
19		2525		30135		1614
20		2492		31270		1621
21		2473		32387		1630
22		2456		33489		1630
23		2446		34569		1638
24		2430		35639		1635
25		2419		36691		1641
26		2413		37758		1644
27		2404		38806		1638
28		2384		39829		1643
29		2369		40829		1645
30		2357		41815		1646
31		2350		42791		1639
32		2342		43754		1641
33		2338		44716		1636
34		2327		45670		1647
35		2326		46613		1641
36		2314		47547		1651
37		2308		48471		1649
38		2299		49397		1654
39		2292		50307		1651
40		2286		51212		1660
41		2276		52119		1653
42		2267		53004		1658
43		2268		53885		1654
44		2262		54756		1664
45		2260		55623		1656
46		2251		56487		1661
47		2246		57339		1660
48		2243		58180		1666
49		2239		59024		1667
50		2231		59857		1668
51		2223		60683		1663
52		2218		61494		1668
53		2213		62304		1668
54		2207		63106		1671
55		2202		63899		1666
56		2200		64688		1668
57		2197		65474		1669
58		2192		66258		1667
59		2193		67037		1666
60		2185		67819		1667
61		2183		68591		1663
62		2181		69358		1664
63		2178		70125		1662
64		2175		70883		1666
65		2172		71637		1666
66		2171		72390		1664
67		2168		73138		1667
68		2166		73880		1662
69		2167		74620		1664
70		2165		75359		1667
71		2162		76095		1662
72		2156		76823		1662
73		2155		77547		1661
74		2151		78268		1662
75		2150		78985		1664
76		2148		79700		1665
77		2147		80413		1664
78		2147		81128		1666
79		2142		81840		1667
80		2138		82546		1666
81		2139		83246		1665
82		2136		83944		1664
83		2136		84639		1663
84		2134		85332		1665
85		2133		86024		1663
86		2130		86714		1662
87		2131		87402		1662
88		2130		88088		1663
89		2127		88772		1662
90		2122		89452		1662
91		2122		90125		1662
92		2121		90797		1663
93		2120		91467		1664
94		2119		92137		1665
95		2119		92808		1662
96		2117		93476		1663
97		2118		94144		1662
98		2115		94812		1664
99		2115		95477		1662
100		2113		96142		1662
101		2114		96806		1661
102		2113		97470		1662
103		2112		98135		1663
104		2111		98795		1664
105		2112		99455		1663
106		2111		100115		1664
107		2110		100773		1663
108		2109		101430		1663
109		2108		102084		1662
110		2105		102738		1664
111		2104		103389		1663
112		2100		104036		1661
113		2100		104677		1660
114		2099		105317		1661
115		2099		105956		1661
116		2096		106594		1661
117		2098		107230		1660
118		2097		107867		1662
119		2097		108503		1663
120		2096		109137		1664
121		2096		109770		1664
122		2092		110405		1666
123		2092		111038		1664
124		2089		111664		1667
125		2090		112289		1667
126		2089		112916		1666
127		2090		113542		1665
128		2089		114168		1666
129		2089		114794		1665
130		2088		115420		1666
131		2089		116046		1665
132		2088		116672		1666
133		2088		117297		1664
134		2086		117920		1662
135		2084		118538		1664
136		2081		119153		1666
137		2082		119766		1662
138		2081		120380		1665
139		2080		120991		1662
140		2079		121601		1665
141		2078		122209		1663
