# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8174		3714		3053
1		7683		7257		3184
2		7173		10485		3293
3		6715		13278		3289
4		6312		15818		3314
5		5925		18074		3329
6		5430		20033		3383
7		5089		21725		3358
8		4775		23127		3374
9		4487		24385		3368
10		4157		25402		3337
11		3938		26238		3339
12		3713		26889		3338
13		3580		27407		3357
14		3407		27882		3342
15		3287		28265		3347
16		3196		28595		3331
17		3150		28903		3336
18		3051		29179		3347
19		2970		29426		3351
20		2912		29645		3347
21		2887		29803		3356
22		2851		29977		3352
23		2796		30129		3352
24		2766		30261		3356
25		2744		30380		3349
26		2726		30478		3355
27		2690		30582		3352
28		2666		30671		3350
29		2661		30746		3339
30		2622		30832		3337
31		2604		30911		3342
32		2582		30982		3337
33		2555		31050		3336
34		2553		31110		3338
35		2539		31181		3341
36		2524		31248		3328
37		2516		31301		3330
38		2506		31356		3333
39		2493		31397		3323
40		2487		31421		3320
41		2478		31456		3324
42		2472		31479		3328
43		2459		31511		3320
44		2457		31539		3323
45		2454		31563		3320
46		2446		31588		3329
47		2445		31615		3326
48		2446		31644		3326
49		2437		31682		3328
50		2425		31706		3330
51		2423		31732		3332
52		2415		31754		3332
53		2413		31780		3333
54		2411		31805		3332
55		2406		31829		3328
56		2399		31858		3335
57		2395		31877		3335
58		2391		31898		3333
59		2393		31913		3333
60		2391		31926		3336
61		2386		31935		3335
62		2385		31954		3338
63		2382		31965		3337
64		2379		31979		3337
65		2378		31996		3335
66		2374		32011		3334
67		2373		32026		3334
68		2370		32041		3334
69		2373		32055		3332
70		2369		32067		3334
71		2364		32081		3336
72		2362		32096		3335
73		2365		32111		3335
74		2361		32129		3332
75		2361		32149		3334
76		2356		32167		3334
77		2353		32186		3331
78		2355		32204		3331
79		2346		32225		3337
80		2343		32241		3335
81		2342		32261		3335
82		2346		32279		3337
83		2343		32304		3336
84		2343		32318		3335
85		2339		32335		3337
86		2336		32356		3336
87		2335		32363		3336
88		2334		32373		3335
89		2330		32385		3340
90		2332		32409		3336
91		2328		32437		3336
92		2323		32455		3336
93		2327		32486		3338
94		2328		32506		3338
95		2319		32518		3335
96		2320		32539		3337
97		2316		32555		3337
98		2317		32573		3340
99		2311		32591		3341
100		2306		32609		3338
101		2307		32629		3341
102		2305		32638		3343
103		2298		32661		3344
104		2293		32692		3341
105		2293		32705		3341
106		2291		32719		3341
107		2289		32728		3340
108		2286		32736		3345
109		2285		32750		3344
110		2279		32758		3342
111		2279		32762		3345
112		2280		32767		3343
113		2279		32772		3345
114		2280		32781		3342
115		2277		32792		3347
116		2276		32797		3347
117		2277		32809		3351
118		2280		32827		3350
119		2273		32851		3354
120		2272		32868		3356
121		2272		32884		3353
122		2269		32907		3355
123		2267		32926		3356
124		2259		32941		3356
125		2254		32959		3356
126		2254		32974		3358
127		2251		32986		3358
128		2250		33000		3357
129		2247		33011		3356
130		2242		33026		3361
131		2242		33047		3358
132		2239		33067		3362
133		2235		33078		3361
134		2239		33090		3360
135		2238		33103		3362
136		2236		33125		3361
137		2238		33143		3363
138		2237		33159		3365
139		2234		33170		3362
140		2234		33182		3360
141		2227		33193		3360
142		2223		33205		3361
143		2220		33218		3361
144		2221		33232		3356
145		2218		33241		3360
146		2220		33263		3358
147		2221		33285		3358
148		2217		33307		3362
149		2213		33318		3360
150		2214		33332		3358
151		2214		33348		3355
152		2206		33367		3354
153		2206		33383		3353
154		2201		33394		3351
155		2199		33410		3351
156		2195		33419		3352
157		2194		33427		3353
158		2193		33432		3351
159		2192		33438		3350
160		2190		33444		3351
161		2190		33448		3349
162		2190		33451		3350
163		2186		33458		3354
164		2186		33467		3354
165		2186		33477		3355
166		2183		33487		3352
167		2183		33495		3352
168		2181		33505		3351
169		2180		33509		3352
170		2177		33517		3353
171		2175		33522		3353
172		2177		33526		3352
173		2175		33529		3351
174		2178		33535		3352
175		2178		33539		3352
176		2178		33548		3350
177		2176		33553		3352
178		2172		33558		3352
179		2171		33559		3351
180		2170		33562		3352
181		2173		33570		3353
182		2170		33580		3353
183		2168		33584		3354
184		2168		33586		3354
185		2168		33590		3354
186		2167		33593		3355
187		2168		33594		3354
188		2167		33595		3355
189		2168		33596		3354
190		2167		33597		3355
191		2168		33600		3354
192		2167		33601		3355
193		2166		33602		3355
194		2166		33602		3355
195		2165		33603		3355
196		2164		33604		3355
197		2164		33604		3355
198		2164		33604		3355
199		2164		33604		3355
200		2164		33604		3355
201		2164		33604		3355
202		2164		33604		3355
203		2164		33604		3355
204		2164		33604		3355
205		2164		33604		3355
206		2164		33604		3355
207		2164		33604		3355
208		2164		33604		3355
209		2164		33604		3355
210		2164		33604		3355
211		2164		33604		3355
212		2164		33604		3355
213		2164		33604		3355
214		2164		33604		3355
215		2164		33604		3355
216		2164		33604		3355
217		2164		33604		3355
218		2164		33604		3355
219		2164		33604		3355
220		2164		33604		3355
221		2164		33604		3355
222		2164		33604		3355
223		2164		33604		3355
224		2164		33604		3355
225		2164		33604		3355
226		2164		33604		3355
227		2164		33604		3355
228		2164		33604		3355
229		2164		33604		3355
230		2164		33604		3355
231		2164		33604		3355
232		2164		33604		3355
233		2164		33604		3355
234		2164		33604		3355
235		2164		33604		3355
236		2164		33604		3355
237		2164		33604		3355
238		2164		33604		3355
239		2164		33604		3355
240		2164		33604		3355
241		2164		33604		3355
242		2164		33604		3355
243		2164		33604		3355
244		2164		33604		3355
245		2164		33604		3355
246		2164		33604		3355
247		2164		33604		3355
248		2164		33604		3355
249		2164		33604		3355
250		2164		33604		3355
251		2164		33604		3355
252		2164		33604		3355
253		2164		33604		3355
254		2164		33604		3355
255		2164		33604		3355
256		2164		33604		3355
257		2164		33604		3355
258		2164		33604		3355
259		2164		33604		3355
260		2164		33604		3355
261		2164		33604		3355
262		2164		33604		3355
263		2164		33604		3355
264		2164		33604		3355
265		2164		33604		3355
266		2164		33604		3355
267		2164		33604		3355
268		2164		33604		3355
